f1,f2,f3,f4,f5,label
0.2447463792832853,0.5175288140369914,0.3067461404697394,0.672542774650843,0.9362345478957238,0
0.8954244270990924,0.3749192730660616,0.4375910359932894,0.2231321314437164,0.6977163221190207,1
0.8650301188379705,0.3012739929344056,0.7646876603520252,0.8168159574227135,0.8313809244468656,1
0.1821907993005566,0.1828576304656719,0.5546692005088816,0.7559396858715044,0.5406212161380524,0
0.333871079746913,0.9694366761450628,0.4378483758949565,0.3024725361708915,0.0372327112417865,0
0.0843476075024701,0.5495184267173767,0.1926970072237684,0.8397028613984738,0.5257218854509226,0
0.9820174295811392,0.9394049376859416,0.2294195435338509,0.3318117433743349,0.9495575678610024,1
0.8035877227668017,0.1337195905674183,0.0521377130184614,0.3643539576630711,0.2009431610512568,0
0.1654641316075038,0.8112768171671464,0.3986918675462431,0.8108640602309781,0.3904122063398342,1
0.4668131620159638,0.6961026379424848,0.4166716063453363,0.8654135479594011,0.0264988981422635,0
0.8116422772518767,0.3577042067915742,0.0156056802731796,0.5075767184323695,0.7990768096307276,0
0.6878443115337671,0.2302695459017374,0.9971555759549104,0.5857659067742332,0.2712655705768114,1
0.7893663457912651,0.1952710870011288,0.9801007349193523,0.6140373279915826,0.4546766106495311,1
0.6620142643102267,0.7672873119273484,0.1112265301301408,0.8994683943145922,0.6553101645204893,0
0.4301596961697292,0.5286625390531093,0.8338777577928612,0.1445411443093657,0.7362797209903906,1
0.9504184763188168,0.8024771986832953,0.934830005710956,0.8197483388280329,0.742755859466627,1
0.7083922691685766,0.8303627246294685,0.4139107163978734,0.5049665151616095,0.9915565498475416,1
0.0759239374225375,0.8144528674456978,0.0918173507876363,0.244375798558304,0.5916148130090478,0
0.9907183710643058,0.5307475024860939,0.6256837597596755,0.1147734200998016,0.3248121674742387,1
0.6741984735747477,0.244727356433528,0.6956991499460073,0.7442346003085153,0.8126574635801884,1
0.0302761920696625,0.890381416286812,0.4900774384958962,0.0285364072949452,0.342469562934718,0
0.3969354806534884,0.6032369412835268,0.1488755295124921,0.6861193655324577,0.1633121989472894,0
0.3089123616615457,0.5200491696938716,0.2308372769339746,0.2725472297208502,0.1824442078518079,0
0.5757194987172903,0.9076253253108142,0.6083585735620599,0.7095858673486126,0.9314638135678452,1
0.2667136703709942,0.51978818441579,0.9013690808372812,0.3446322285471207,0.7714682802837166,1
0.5284791773308909,0.709990997868176,0.1340633321763704,0.7644733150538322,0.9281926732090842,0
0.3089612568868954,0.1571783104351867,0.987581998468609,0.413484980693095,0.6142619274459189,0
0.976515163448421,0.3638051984828077,0.2463194478210051,0.6517670297637445,0.3375390369041366,0
0.8142521447671495,0.5906987161678545,0.5904574746192122,0.9691847180423164,0.3929747335397922,1
0.4762164623821243,0.8301763203367811,0.3854959318687149,0.7428230023212017,0.5962912188154332,1
0.4347915634226251,0.6793819714033462,0.2921126471563907,0.8887072138788608,0.6243463973441074,0
0.1551716323230386,0.3306910266863605,0.3930355288476828,0.507631615908313,0.138804041634049,0
0.4628452346225711,0.9526456541971968,0.6838477941973635,0.1959129238468173,0.2357211151028182,1
0.6287052799482873,0.8454214138806929,0.477750554386635,0.7320659302051363,0.2752593823350624,1
0.5018116766852291,0.6595266487736026,0.7106219124385272,0.4364940987487192,0.9498548170393531,1
0.9305921741909916,0.5638533654197968,0.561394646121282,0.5651372287515342,0.7432612619684015,1
0.0026145137824716,0.7401701908777178,0.6747031175908708,0.9166906417279582,0.698041657211821,1
0.8523970225069991,0.7298199919019219,0.0927841036657607,0.9020727029702248,0.558832421544572,0
0.2759723408902708,0.0641212400870436,0.7455298969037627,0.2834898936937474,0.1821558709384196,1
0.1926540347961766,0.2599217590562873,0.387371714787461,0.0169715636391432,0.4893491760920764,0
0.6448229253560405,0.1240964922315627,0.9591002229721818,0.594995884634057,0.0479383258897248,1
0.98916023964381,0.2170035993585168,0.1025893279297978,0.5621292327244818,0.3620454664138764,0
0.8441583691177894,0.7829683360033785,0.7462408032658391,0.7805518848835086,0.1318799136953422,1
0.696166206300287,0.2667204354781,0.4527712033886925,0.3047408317503131,0.3483724246815284,0
0.0180190012746644,0.7633177709059679,0.4100563838539199,0.5371206425905168,0.3958501100405879,0
0.9495787351198858,0.5071667548545976,0.1506667522561854,0.0638731336458381,0.5647261742317053,0
0.1300459949743072,0.9671689455609828,0.3235931429424091,0.0055691166981094,0.6828539749458055,0
0.9677877434705886,0.7413767297804892,0.1343863619046543,0.197851381529364,0.6459111303705654,1
0.9314990527361606,0.490051257714184,0.1043179550269979,0.468317171724548,0.9780410322092662,0
0.3965686677562616,0.7721413968897826,0.7930271143421777,0.5102326614498662,0.8497401309430199,1
0.6401813432408355,0.3577308216340827,0.6958831382599547,0.4902076433291636,0.9188940773326536,1
0.8255611126153293,0.1436204040688457,0.9926306551484286,0.2458588200745388,0.1747215270781554,1
0.663650908239581,0.1331453430938801,0.2846422708378932,0.486534678196982,0.052919509129244,0
0.5541697574879278,0.4987953115524779,0.8122015214682333,0.3747650145961175,0.5670611154182952,1
0.7055127262460459,0.82161691162848,0.9141985665617306,0.5321208841009564,0.4118279961705922,1
0.2274810766087932,0.2331623986189288,0.9429672518883512,0.9511748162296688,0.324216096287616,0
0.0094977813575761,0.8662890290779698,0.7596570655619317,0.5285780241562938,0.1670249094459723,1
0.6520385489934118,0.242392263423576,0.6851801685272418,0.6747309684242533,0.226344017287106,1
0.0335989912483961,0.5985971070731892,0.4505186362055233,0.1427765598734477,0.2175467541529878,0
0.2597827430082399,0.9649271713728108,0.6937738028125475,0.0009578755748814,0.8304407828963284,1
0.4894459782177137,0.6689105153037703,0.5383610457013089,0.7652524542313937,0.9188567804249678,1
0.7260596286737919,0.2518726642831954,0.15074140377097,0.4599562356158881,0.7426388051652023,0
0.9767347637712276,0.8239779089850902,0.0193311038979523,0.9718089792893462,0.775948285691335,1
0.3871061308048095,0.2750825652493381,0.5032900351943081,0.0535115130349744,0.7641396583939761,0
0.0258968824837205,0.4917684275936742,0.9304013240175356,0.4928404987637292,0.7044055028557685,1
0.946451203515459,0.9415584495800932,0.8081309779006626,0.0628346011888352,0.6179904133519949,1
0.4925585366328247,0.0239287432425735,0.9511306797101284,0.1165975006604297,0.4277733136778351,1
0.2853192076645223,0.2709033504980621,0.6784564150432527,0.0339215001398475,0.2662938957466924,0
0.7890900845103714,0.7967995492758643,0.1830161822730486,0.1860136266457547,0.1010797766163001,1
0.8198282946327244,0.6501839162550785,0.625326122463161,0.36049085986877,0.3488544694654024,1
0.5214662922300121,0.6068232267790714,0.6925918945403424,0.9482673851460144,0.2421967955168029,1
0.4940718232473858,0.1442586966686078,0.3348951634504364,0.1339384254432348,0.5781419427288077,0
0.0006551594902427,0.3722192517300947,0.7550025949029856,0.1687576748364277,0.1021813217085528,0
0.7827375572080262,0.3363243379933446,0.0156862998378544,0.5816271631250838,0.7782416885973227,0
0.1129488407580933,0.5535848168783272,0.0525297345697639,0.5107211241152286,0.5529694732311525,0
0.0955894175163889,0.3445371497508548,0.6721087015120664,0.1229699482221156,0.7644884262017007,0
0.0833211317987872,0.2792385845162605,0.6205586239371237,0.2737772349877805,0.801024367908043,0
0.9828332713404232,0.0822334738210328,0.2411457828385674,0.3137541811962034,0.970177541483782,1
0.6063991689399721,0.7533505316537159,0.8841289304158676,0.7016980961481732,0.660367961194083,1
0.3366653464053846,0.6300318946252542,0.763429114224996,0.5230557843457879,0.3142691106365086,1
0.380863612761443,0.6617523348402748,0.5357311515812757,0.4665237323557547,0.7065998512627725,0
0.6579085355042585,0.4272259761166433,0.1125894624090224,0.9965890119656818,0.9748259432198866,0
0.42248867412241,0.5231306406575996,0.2405272584736345,0.7495774016461448,0.0760980982772948,0
0.4516232047537263,0.3050532881357023,0.5111018053806372,0.5249435443127035,0.5732961172001987,0
0.0910332014704355,0.0457523543748756,0.3762571252972826,0.0171759090872288,0.7722576914431034,0
0.367381825600373,0.7046355379854852,0.860459689048851,0.4462092274586923,0.3801534710725409,1
0.7965190307799584,0.0679951794101558,0.1916136794959519,0.0359833706278475,0.3725615154233593,0
0.5932879325043691,0.4739615205066665,0.7107204070999096,0.7778974772710465,0.7523861238442126,1
0.1118674268609321,0.838849961809624,0.4410817932499256,0.5449619179639641,0.7385831940153078,0
0.8126857042794001,0.9179028554330864,0.3462691896071509,0.0632227135526753,0.922524464935796,1
0.4277963808391156,0.02950885479573,0.2616482225383081,0.794963402449426,0.453084699046543,0
0.1126484014259258,0.4564542060326201,0.7826515165654806,0.5442154086503178,0.0071542331448828,1
0.8844253667717757,0.5503404881629763,0.6788226613037323,0.4883221686723747,0.1178417503894733,1
0.229847806214936,0.0310131381949962,0.8897553529376275,0.3364523861013021,0.0751727244661998,0
0.7241590121475643,0.095017075702509,0.7125204954502529,0.3638234639230145,0.6213971081769286,1
0.2396497898179524,0.5539389861056006,0.3389559329122155,0.8037447148922128,0.9970900533327968,0
0.5567031149474896,0.5944062226243009,0.2829087641782108,0.6736722246780484,0.2073515694891949,0
0.1256373330720237,0.6398727100422029,0.6121119889979961,0.112738420650537,0.8343917264432702,0
0.2861429197676022,0.8443905033456198,0.1290483656243105,0.335881155874407,0.2353432110256765,0
0.2963944701134898,0.2172387155697115,0.4905114320712894,0.6136343592259577,0.4096203110492151,0
0.6446790871199396,0.2975965890235483,0.8109821077263978,0.577900585097939,0.2820483956895191,1
0.2682995590158175,0.4793063487522125,0.0468718361450531,0.827958737988804,0.2164268129038414,0
0.4718783738615835,0.3662879454022932,0.5950683239728028,0.331989225816655,0.5956266498614066,0
0.7506354026860534,0.4540451675455581,0.6269723217519021,0.0796337636547622,0.1715804026839426,1
0.9590165886875412,0.4050030296323564,0.4601374951339839,0.3605084214821787,0.2726475268089907,1
0.078000974481051,0.3740827989149931,0.3769689233742428,0.4490895979380948,0.5182740128565482,0
0.4890632870811099,0.0416491801660551,0.4568335391219386,0.4221775064060443,0.2421973394739895,0
0.340965283717809,0.6330638682382256,0.158599639546887,0.069768310441636,0.6399767180736615,0
0.0590817433864696,0.2524734351708915,0.7286752782948828,0.8688797524165313,0.1264014201090905,0
0.9575590907352144,0.0334206815733008,0.2154863957011407,0.7812200512852921,0.4608190462910694,0
0.0409607264312978,0.4304829315686513,0.7012460344713408,0.7753826707675313,0.93501262971476,0
0.7551144730718531,0.6572724975412333,0.5919901798117005,0.052075385047528,0.0616835235733435,1
0.9306784663908346,0.3039321219763182,0.1662374721441145,0.9896098871521176,0.6743785960365113,1
0.904454421242754,0.2864235307100031,0.6956419232778466,0.8665713791766789,0.9419967346067596,1
0.6508656599946954,0.2815071876143432,0.8093333649955695,0.3449987112593465,0.2102489651177078,1
0.4242165060079852,0.5112640978421255,0.0783641645311752,0.094446899983865,0.3088368818972572,0
0.2711358768836204,0.4304214716643747,0.6427025298792322,0.2320125994206801,0.6664537942711976,1
0.5438884276719392,0.8441448897473278,0.9025817921845734,0.3065713727222019,0.7734558968688398,1
0.6357134298368773,0.8249221655122638,0.2712075758164526,0.1506173238471192,0.104334758404271,0
0.9995315013905316,0.1744364244275273,0.6867623510650221,0.2944503857725653,0.3650789100228326,1
0.4074806053442932,0.1654606333022809,0.8937436991745472,0.7331272848779288,0.4956186081894621,1
0.1121887323526159,0.412532840095678,0.4296179286498962,0.6715019140863588,0.9283156259274806,0
0.6773549809874654,0.1757904359218596,0.7480957631599373,0.355795777419548,0.377841260026743,1
0.2639276733473684,0.6468240533289779,0.545369265891341,0.1934198425539711,0.7163965221345218,1
0.2289403188212567,0.0985237796149627,0.7483731618877778,0.3813517061185236,0.68475759648499,0
0.5371237827314055,0.6652282121124248,0.5717011787058864,0.3023742667733254,0.0918280018712239,1
0.8921434487590703,0.5005338019239994,0.0455803638268422,0.9172083819116074,0.467238903716459,0
0.9803546063450268,0.1037618209482538,0.2343547020597761,0.5118973770312598,0.0017320170454433,0
0.2988960267205802,0.1388815577272919,0.5715252006430981,0.4173353443751865,0.0866938307918838,0
0.7959436227067288,0.8559814881007792,0.7329352710534115,0.8143050284950837,0.2914168678371323,1
0.5310860058888172,0.1995359659575217,0.3458453693442255,0.8109895359640646,0.530035955316411,0
0.5160968401070418,0.7991004342883917,0.6612572306829037,0.7749492440677604,0.2775828667479647,1
0.6921861243936955,0.6665526119295504,0.7695555499970034,0.879769456199143,0.9323195000538664,1
0.9523648915899716,0.7366395603584113,0.130784324576793,0.2985813972729323,0.2700492268040421,1
0.8415714108357286,0.9562072272395572,0.5243758366107325,0.9933427159674398,0.6282164567053947,1
0.5095370047127527,0.5703026294674329,0.0921586678816184,0.4572542318261604,0.5593730054496109,0
0.224696946770087,0.6773504587559156,0.7703082115008854,0.9416994699643187,0.6499246470650486,1
0.3179414712688778,0.7435107642272255,0.1843566189363447,0.7182283064748893,0.6585908739527739,0
0.5997105543075542,0.1730576966918928,0.2290060812895035,0.3570001918372449,0.9248127793953612,0
0.2459780365249586,0.4616115971786939,0.3660808005413494,0.6926892225342834,0.6110233482623464,0
0.9593831656887812,0.9710015516969293,0.2623238613965286,0.903075767274364,0.7672782789034424,1
0.0673065570934248,0.6866440385438217,0.4089655536091973,0.8121193702565642,0.4138531988393178,0
0.170657438128802,0.8452102457684489,0.1791157265516095,0.5930795262608728,0.3314349207042816,0
0.4872582482579912,0.4823778285674844,0.5979611375604827,0.0724061521692857,0.2158533469836673,0
0.6447023248415141,0.8701708658290505,0.6368886056495795,0.5892293290596918,0.9602659375912296,1
0.130276493121181,0.2743834418764149,0.2866832309346239,0.3710427799549763,0.2881389987295342,0
0.9876149464781506,0.1798529449294847,0.0876377588648683,0.641417255039227,0.3620164652100656,0
0.5729919449100687,0.3919999769799072,0.0850951033457307,0.0603236749577003,0.7487172721190117,0
0.1655942578825178,0.2794699204112372,0.5068469114950008,0.4529147809992135,0.7479992755094207,0
0.3619823607910987,0.2957787141598446,0.0153520613375764,0.9121208859874648,0.7030664990451676,0
0.4232287671317202,0.5480721612503243,0.6812573644944147,0.8320489050505523,0.7487023107611329,1
0.1437950451899745,0.555957141996177,0.242256071792888,0.2614158501235472,0.718452468910421,0
0.4075212291551546,0.8127326726771802,0.9513985826996132,0.5889248568652675,0.9083921587520376,1
0.5356840887768284,0.81780331555025,0.3465267563667173,0.1730987787358539,0.7705216935991303,0
0.4818543323391514,0.2061767055225611,0.4481901398826911,0.2190840945108405,0.1393540272020926,0
0.1715823431357248,0.0777584003852438,0.2945878240778008,0.3031015144719138,0.1504153015864119,0
0.5575490470221657,0.7324912610245866,0.1005825395614147,0.0088577250154825,0.7648451864177692,0
0.6912971575158819,0.6481700806655597,0.7436168743461137,0.510493798984533,0.0939376540397207,1
0.3517849676516121,0.9356668104278962,0.9527438612734768,0.3468132838208959,0.4436047662747906,1
0.0466131225689084,0.3450411037934695,0.1124989146618866,0.9203278393800416,0.7170712768651551,0
0.4685066616604545,0.1387641611966665,0.3017045871029622,0.1580910385204343,0.5363687416945397,0
0.3534862082545832,0.4674998669858121,0.6068540056889027,0.3044971265822378,0.6013299457151515,0
0.0162141536098981,0.9893140705634804,0.5706600967582689,0.8920333650197713,0.0223842610779796,0
0.810337145024927,0.7527209544595235,0.2605746585296059,0.7732905406409497,0.1195054497134203,1
0.7512709412814518,0.5603767810446021,0.4118089431373952,0.7759182726429397,0.6145169560033438,1
0.3883673382742894,0.9193781234716684,0.3432688910359587,0.1542464907280033,0.8648950659750915,0
0.9695369185836006,0.7825764135962491,0.041021910201847,0.6875238557843526,0.0679624366833715,0
0.1098901535896145,0.8479233372425803,0.9760928514189297,0.292026879301772,0.2991804331941196,1
0.6157811192424251,0.3060923465192491,0.1515770792930563,0.4443409718469667,0.4031406931622824,0
0.951611396462771,0.5405258221536186,0.137192778766241,0.5635048988299527,0.2735472780974466,0
0.0066096662023767,0.9324308973498856,0.5302959297268955,0.7149063555128022,0.9217181434986752,1
0.8468516135627396,0.8001864392378998,0.3418393498672116,0.8221452946726127,0.261800681991019,1
0.7445087744468899,0.9436496727831524,0.964178675578367,0.3465845069602972,0.805345285701859,1
0.6061700014718084,0.7158513797449042,0.1692862504019922,0.3036268499182465,0.8833811834184934,0
0.919249051953915,0.4398979345965871,0.1546656150801758,0.1088151457023125,0.8866619331117317,0
0.2425790192113446,0.6627075972125973,0.1789666392354384,0.9994469096120722,0.7961108653725255,0
0.1123669059339554,0.194343333219946,0.0139731423783519,0.8867746961391527,0.2917755973707497,0
0.0066687655862299,0.0402297795084644,0.0486130969556152,0.504796412672917,0.5149274733882031,0
0.914189905047838,0.7707031725190144,0.5050129061926766,0.6798476371144819,0.5848895790065336,1
0.423906311228723,0.2413325876592387,0.327616990444446,0.3426174135213129,0.3167066336821046,0
0.4022885579855957,0.532645689337048,0.0993049796893752,0.6572690080265353,0.7679953179836739,0
0.6495186040208133,0.1458874723571362,0.0088123793249044,0.9160586107957176,0.9992776639679468,0
0.5955740881840524,0.9960867486092884,0.8523177958997807,0.1956350062910248,0.0370544201164624,1
0.1071343434676723,0.2243959470167803,0.1665012018952208,0.9878417068055458,0.0446463339367524,0
0.3145954254537138,0.8084549632978493,0.2456973055958194,0.1603222810366289,0.5852457156472987,0
0.283949900109575,0.7231268563578154,0.1768564200747437,0.0685501024476585,0.7414914043392414,0
0.9050585617825933,0.1101449813058508,0.7565001912383498,0.4395742120650165,0.2411690613254841,1
0.9335293508480312,0.3844067972340336,0.260291505368689,0.6989864861573798,0.7981568195815271,1
0.7610751716289895,0.0021428492623444,0.8494098074034276,0.962235629039908,0.3422826419873829,1
0.5638001218852049,0.3260948269538818,0.4393735310849441,0.3764413944233827,0.780370560189081,0
0.165085348739763,0.8243796942798943,0.2622426699645986,0.034208914020081,0.0644607334929406,0
0.362169601069661,0.7391250632624293,0.3689866071930562,0.8818763487823361,0.6220441855604012,0
0.9288271295775586,0.4899823422798999,0.0779082314261004,0.7242443045210734,0.7699293188243536,0
0.6264787303590212,0.4789755643291504,0.1853531491403176,0.9041982918116028,0.7971226925938144,0
0.4055264932893955,0.7826144330356986,0.2383697020030536,0.5234859177611083,0.0855104619818466,0
0.637194751160417,0.0007668015934521,0.9480689326073152,0.154558033374465,0.7053437913034546,1
0.1760214441471093,0.8873410545122224,0.7601758802743659,0.0364742583020141,0.2600702991609174,1
0.0914979782803721,0.9413689997652605,0.1445489390745831,0.3751933939479318,0.8914414841500178,0
0.7377261441335672,0.8140656148333612,0.2112609442352688,0.32019786778955,0.1423803935463398,0
0.517055288018193,0.4408654511428889,0.9193251197836037,0.3656360061477265,0.6900155479739657,1
0.528943619186168,0.4781944080837521,0.2108313412638409,0.7762757480148715,0.2992748585450422,0
0.7569534247328573,0.0218713131159443,0.8771707425492514,0.5199492507866488,0.5293684273972352,1
0.1912469718764818,0.008873686700617,0.6434693628632258,0.6135760631140167,0.448509734123327,0
0.7224372022270873,0.8674805567822228,0.9137909269759236,0.3197548629021789,0.7369336843315168,1
0.2408353133836471,0.8452914903746191,0.912047193825862,0.3405262843831319,0.5460391119690842,1
0.1593057366471332,0.1118525050182538,0.8834704357801175,0.2133623919072899,0.0582913902628239,0
0.8983371546743175,0.6245096715438286,0.4956216232839473,0.3529613975557064,0.6304445756324363,1
0.59122570493001,0.3528526250009584,0.1810782663163443,0.8893251459665571,0.0771120666540343,0
0.0259846791563576,0.3810678647611161,0.8240328497714549,0.3780155869960335,0.4099139201360886,0
0.5979024624582443,0.2570681260173584,0.3082358108637197,0.3197680532435517,0.1259355282437666,0
0.978024569998164,0.3154376664074113,0.2427591604969453,0.1951912891974526,0.3031011114527787,0
0.0793455271604254,0.0374578560886149,0.934059844670993,0.6589682636997607,0.1810329810515329,0
0.3826819377471725,0.542194385733013,0.1579920235228771,0.0222581715930034,0.620943961877157,0
0.3687265624700103,0.919446036855438,0.362413269007051,0.2937491349490494,0.9161237270416768,0
0.8247566060526907,0.676354358968724,0.050708608691209,0.3321385813276559,0.4415726428308404,0
0.5053848361668637,0.0177118944841744,0.2615007403137432,0.5318996920741915,0.1261638969504048,0
0.4455578199161694,0.4498870558024874,0.9262420008528603,0.8862147414244914,0.6055563377093051,1
0.2706087702364605,0.3397290054898843,0.1858046925162858,0.6336748194285098,0.607666438935752,0
0.9714129501547678,0.8378680862575434,0.7631793229178955,0.3395932282272449,0.7930425104398738,1
0.8159067293728303,0.9549927214772128,0.0158911205093971,0.4750281890187393,0.3171940840222302,0
0.4064604323229566,0.2492598816925976,0.7923910416631786,0.2004509534825054,0.6991324676165591,1
0.3347751918043894,0.3319253239209616,0.9093073281182946,0.3429102934845163,0.7856214617250509,1
0.001678434644854,0.1459398465031308,0.2018583648638868,0.242206290254454,0.8621690658545789,0
0.5357389009192026,0.2463329116768223,0.8838518866790198,0.6583924389507603,0.601808161280857,1
0.6758988006486258,0.101853215211462,0.7234463012856348,0.2334063810936326,0.7068665290635854,1
0.0269583020908099,0.6231349168136926,0.7948283556081396,0.7262389856566361,0.079426601946588,0
0.1542762470604509,0.9696496158603836,0.6511799757079654,0.7687831922150958,0.4623020646636315,0
0.0093734461484114,0.4038486760612818,0.8165678719883201,0.9105292543405616,0.5149393976620308,1
0.946886980879703,0.5493157313900655,0.1939940215212354,0.7285579311312456,0.761753080497068,1
0.2687958793440841,0.8572072332896605,0.8990886747165932,0.3346163158604012,0.9716278579248198,1
0.879330547408717,0.994240974396984,0.3948206202839021,0.3220837426476822,0.8293708414849323,1
0.8391006863667636,0.5017773149482634,0.0077219033958932,0.8423041279152359,0.7099113773259392,0
0.3885444338818302,0.408160082872268,0.6467394783246303,0.9828464854480612,0.5383091352354218,1
0.8904433049798435,0.4017852897566497,0.1797665003826465,0.1687346195154181,0.5096315408132563,0
0.8056373851698563,0.9230624559796372,0.7237138262716453,0.938339526887188,0.8453540358280245,1
0.614209038472818,0.4281591618385258,0.9407323839580904,0.5434792644599113,0.6931022021046435,1
0.4212010420124217,0.071035396118355,0.1129982247764769,0.35105878952189,0.5201287159477573,0
0.5647677915724899,0.7527463752666823,0.0446249710211351,0.1241902172256851,0.1543970322714024,0
0.1922372735857435,0.3547348979210836,0.4160984707464245,0.4723329613542432,0.5774950412691529,0
0.6266452812449282,0.8206469138487451,0.6248569748557457,0.6217994855053945,0.4318080035471985,1
0.4625671605049208,0.6655068347594385,0.3040187942453135,0.7949670084213295,0.1523525346190646,0
0.7895882164519906,0.7170291322301393,0.3846156233774684,0.735823688669947,0.1110623855415526,1
0.8610823799757023,0.3173838850255865,0.9274011948361351,0.9314981633170544,0.579520222527087,1
0.9403108314448309,0.5429355953267426,0.5283061118425509,0.7522985009340903,0.6381443172775054,1
0.0340328051646222,0.2355577429214449,0.2232269075399084,0.099577902039435,0.9300675929048724,0
0.4682305064248496,0.7765059001171642,0.4569597470780342,0.6416277611340809,0.8455973599583573,1
0.57608347915997,0.7208823057119672,0.0599016574354046,0.8574328375788193,0.7373078685319234,0
0.7107861734399432,0.4474273262181162,0.0031283854437447,0.6149184619053766,0.2586749409538476,0
0.4241617092772378,0.4780562504766753,0.2392560793173409,0.9267748477607188,0.0972720056602162,0
0.6767574850030388,0.504833524086959,0.788488389092801,0.1523732905913024,0.6656470891038518,1
0.2297988235999433,0.384229821539649,0.8603203469422057,0.4092931539186716,0.4779305795947254,1
0.8630258326565597,0.508633579363653,0.1213240120728765,0.8574057588168349,0.2651537590095936,0
0.601248195694491,0.4695346509013821,0.3382875309200768,0.0593544041037121,0.6354679420943149,0
0.63646662125668,0.7190664576798382,0.6952209928418178,0.8085635823359152,0.9466608831576936,1
0.3011862209840975,0.2272704250091552,0.6981936693931025,0.5468012365636066,0.2474669922275271,0
0.722452367159828,0.8515510869623977,0.4438366777540495,0.1944464728199337,0.3155869316438118,1
0.3798713205197164,0.0519008610608172,0.1055537703511911,0.417347105802027,0.8176673394208256,0
0.8891108059323631,0.8550298268697882,0.4789902143916185,0.0555869316906653,0.0466267237281292,1
0.0843641578807836,0.3429203168136471,0.4806272125296202,0.2397947421298575,0.1684618890326721,0
0.6644385562730168,0.663138367645621,0.6414201049576116,0.9600376440621587,0.7827307226580243,1
0.9802696706862244,0.4007573464805526,0.2724988281159421,0.2115470915140023,0.1992768874000048,1
0.6822452066733649,0.842823090196093,0.5750576093192888,0.8653328989522323,0.4605334879406009,1
0.6629027846261346,0.9208524010100894,0.3758914778686436,0.9252102180237743,0.3296959368112296,1
0.5280150917236361,0.559606287522843,0.9060897498061846,0.9859711486044208,0.2879120111042276,1
0.2128391863139321,0.6713438905094163,0.9003439005271888,0.1918700539315231,0.4693350591777013,1
0.4666875205754139,0.9083451302834568,0.8981464905593733,0.3236866728886913,0.1002519070288274,1
0.9367014314479116,0.8627954489888723,0.5441384816346629,0.106040994643658,0.3850398647433559,1
0.3090938784569694,0.1009460426377568,0.3908282852988094,0.2660151772069582,0.2344791546171899,0
0.6564874941440472,0.0915546454259049,0.3768036914373179,0.9603303002887674,0.9151162541154322,0
0.9872945636489456,0.7846925626391126,0.3789348942669747,0.1928190963707975,0.0509617909843156,1
0.7826902571622579,0.3130207736885428,0.4452024948464887,0.3712888529055391,0.3511945914044434,1
0.5297157363470218,0.9791074537124592,0.7450375425407899,0.2547059177468973,0.5225531919707875,1
0.0803368161193743,0.8857280601238261,0.6326862984277218,0.1976508738923315,0.5019919707155166,1
0.86932406689238,0.7239584654861299,0.2251371590998203,0.6990797594561737,0.2069498794235521,1
0.5857111158803276,0.2274453307127394,0.1121387802301628,0.8974314929511931,0.9767834235777524,0
